,Unnamed: 0,Datetime,Tweet Id,Text,Username,Label,Language,Review
485,485,2019-09-19 02:37:38+00:00,1174512847734226944,Aku lebih khawatir anak cucu kita ketawa pas baca sejarah revisi KUHP,rahmalianto,,indonesia,
486,486,2019-09-19 02:35:10+00:00,1174512226763333632,mrizal AS Padahal kalo buka link petisinya dideskripsikan alasan kenapa harus menolak RUU KUHP Ga perlu mas cari cari di twitter udah ada di link petisi,kochenglokal,,indonesia,
487,487,2019-09-19 02:34:50+00:00,1174512140725547008,Pndj RI ID Kalau bertahan di UU KUHP yg lama Kapan ada KEMAJUAN hukum di KUHP lama banyak yg sudah usang Pikirah baik baik NZ Saya juga BANYAK SEKALI TIDAK SETUJU dgn yg BARU namun kapan ada kemajuan,Verbum_Ang,,indonesia,
488,488,2019-09-19 02:32:13+00:00,1174511482815410176,Lebih tragis lagi Pasal 432 KUHP Buku II Setiap orang yang bergelandangan di jalan atau di tempat umum yang mengganggu ketertiban umum dipidana dengan pidana denda paling banyak kategori I Hukumannya denda Rp1 juta Sudah jadi gelandangan didenda pula kamisambyar,SayaMUNU,,indonesia,
489,489,2019-09-19 02:30:30+00:00,1174511049787133958,Berikut soal pengemisan dan penggelandangan di KUHP dan RUU KUHP Lepas dari soal setuju tak setuju di RUU KUHP baru apakah maksudnya pengemisan oleh orang dewasa dibolehkan sepanjang tak bawa bawa anak Terkait penggelandangan lalu bagaimana dengan fatsal 34 UUD NRI 1945,darmantompul,,indonesia,
490,490,2019-09-19 02:29:09+00:00,1174510710698606593,tukang ronda beralih fungsi nih kalo KUHP ini di sahkan yg asalnya jagain rumah warga agar tidak kemalingan jadi jagain ternak agar supaya tidak masuk halaman org dan di denda 10jt,imam_nazmudin,,indonesia,
491,491,2019-09-19 02:24:33+00:00,1174509553758523398,Pengkhalifahan Indonesia poinnya di KUHP dimana Kalo point2 penyeragaman nilai bukankah itu point yg sama yg diperjuangkan di banyak negara konservatif ultra kanan dan condong fasis Entah itu dengan kecendrungan agama apapun,dn_aufa,,indonesia,
492,492,2019-09-19 02:23:25+00:00,1174509269950943233,Heh jangan diam aj dong Bersuara dong tolak RUU KUHP misalnya,Bbeeautyy,,indonesia,
493,493,2019-09-19 02:22:27+00:00,1174509024076652544,KUHP itu lex genaralis UU Kesehatan lex spesialis yang berlaku untuk masalah aborsi adalah UU Kesehatan Di UU Kesehatan jelas diperbolehkan aborsi untuk alasan medis korban perkosaan dgn usia kehamilan 6 minggu,aewin86,,indonesia,
494,494,2019-09-19 02:20:19+00:00,1174508487893635072,Di taruh di kuhp buat kepastian hukum mba Kl ga ada dasar hukumnya gimana yg di rugikan mau nuntut Toh sebelum masuk pengadilan pasti mediasi dl di kepolisian Di sini nanti proses ganti ruginya ke pemilih lahan,EzaruNow,,indonesia,
495,495,2019-09-19 02:19:01+00:00,1174508162386288640,Di sana sini lihat banyak pohon cemara eh yg bikin twit soal RUU KUHP tapi narasinya seakan akan yg hendak diatur sekarang benar benar hal baru Padahal banyak amat yg cuma penyesuaian sekadarnya dari yg lama Conto perbandingan bisa dilihat dari KUHP 1 dan RUU KUHP 2,darmantompul,,indonesia,
496,496,2019-09-19 02:17:44+00:00,1174507836295897090,Ini pasal dari KUHP yang berlaku Untuk RKUHP belum saya baca,aewin86,,indonesia,
497,497,2019-09-19 02:17:06+00:00,1174507679655399424,Galang aja kur bikin perlawan RUU sampah KUHP ini,DaddysAtHome1,,indonesia,
498,498,2019-09-19 02:14:23+00:00,1174506993731526658,dengan persetujuan KUHP yg baru memang benar kita akan balik ke ORBA lagi,iyeneee,,indonesia,
499,499,2019-09-19 02:13:23+00:00,1174506742694043649,Pndj RI ID Lebih baik di setujui TAPI DIBONGKAR di MK RUU KUHP merangkai UU yang baru MENGGANTI YANG LAMA puluhan tahun,Verbum_Ang,,indonesia,
500,500,2019-09-19 01:59:49+00:00,1174503329856016384,Dari RUU KUHP bisa dilihat poin poin yang terkena revisi cenderung mengatur ruang privat warga negara Mengapa dikatakan aneh karna memang DPR maupun Pemerintah tolol Mereka mengatur yang bukan merupakan substansi masalah negara konflik agragria maupun ketimpangan ekonomi,agamrbbny,,indonesia,
501,501,2019-09-19 01:56:53+00:00,1174502589183823872,Dulu kita bisa gagalkan undang undang yang bisa bikin pengkritik DPR dipenjara Sekarang kita juga masih punya kesempatan untuk gagalkan revisi KUHP yang ngaco ini Salam Tunggal Pawestri,mita_u_h,,indonesia,
502,502,2019-09-19 01:55:57+00:00,1174502354906832896,Prinsip yg anda sebutkan itu salah 1 sj dr sekian bnyk prinsip UU Tp liat konteksnya konteksnya penyidik lama Prinsip hukumnya peraturan perUUan tdk berlaku surut Buka ps 1 ayat 1 KUHP ps 2 AB Algemene Bepalingen dan UUD 45 ps 28i Non retroaktif itu prinsip standar,FerolamAli,,indonesia,
503,503,2019-09-19 01:55:18+00:00,1174502193140862976,Lo kmn aja congki RUU KPK RUU KUHP sempurna bukan Memang tujuanya mengebiri KPK dan tdk ada yg berani kritik Pemerintah lagi Dahulu ada dwifungsi ABRI saat ini multifungsi Polisi Kl lo bukan buzzer bayaran suarakan terus perihal ini Agar semua elemen bersatu,imamsyakh,,indonesia,
506,506,2019-09-19 01:49:24+00:00,1174500709397454849,DPR be lyke ketok nih RUU KUHP Ketok ya ketok ya,tekasika,,indonesia,
507,507,2019-09-19 01:48:55+00:00,1174500585963261954,Kita harus bangun kekompakan dunia medsos utk menolak RUU KUHP ini lupain dulu soal KPK cebong kampret dsbnya Gue ingetin sekali lagi kalo RUU ini gol lo tulis Biji dan titit aja di akun lo bisa dipenjara maksimal 10 tahun,kurawa,,indonesia,
508,508,2019-09-19 01:48:34+00:00,1174500496536555520,Apa ngaruhnya sih buat gue Kalau kamu mikir gitu cek dulu deh apakah kamu termasuk orang orang ini Karena di revisi KUHP orang orang ini dianggap kriminal,mita_u_h,,indonesia,
510,510,2019-09-19 01:44:39+00:00,1174499511961448448,Bagaimana KUHP mengatur tentang orang yang mengalami gangguan jiwa menjadi pelaku kejahatan dan mengakibatkan korban meninggal dunia Talk Psikolog Forensik Reza Indragiri Amriel ElshintaEdisiPagi,RadioElshinta,,indonesia,
511,511,2019-09-19 01:44:24+00:00,1174499447532748802,iwan Yg membahas zina itu adanya di kuhp kenapa protesnya ke RUU PKS bukan ke KUHP,GilangJS_,,indonesia,
512,512,2019-09-19 01:43:14+00:00,1174499157043625984,Setelah RUU KUHP disahkan kasus2 seperti ini bakalan dipidanakan,hadisasmito99,,indonesia,
515,515,2019-09-19 01:41:59+00:00,1174498841673879552,om rasanya penolakan ruu kuhp ini butuh diviralkan deh ampun ampun ruu nya,vionvions,,indonesia,
524,524,2019-09-19 01:36:53+00:00,1174497556568530947,oh ya apabila memenuhi unsur 49 KUHP tidak dipidan lantas mengapa polisi kok ga ngelepasin itu urusan hakim polisi gabole memutuskan keberlakuan pasal ini karena erat kaitannya dengan keadilan serta hak asasi manusia para pihak biarkan yang mulia hakim yang berintepretasi,ariagaana,,indonesia,
525,525,2019-09-19 01:35:55+00:00,1174497313655382016,Masih ada RUU KUHP yg bentar lagi di sahkan bang,rezzapahlevic,,indonesia,
526,526,2019-09-19 01:35:49+00:00,1174497287289987072,Iya aku setuju soal itu Byk ribut soal ruu kuhp yg mau disahkan Trs aku baca2 apa seh yg diributin lah trnyata selama ini jg sdh pd jalan kebanyakan,Nababan1986,,indonesia,
527,527,2019-09-19 01:33:41+00:00,1174496752109359104,KUHP gelandangan dipenjara 3 bulan RKUHP 2019 gelandangan didenda 1 juta Jadi bukan RKUHP membuat gelandangan dihukum Agak lain pemahamannya,aewin86,,indonesia,
528,528,2019-09-19 01:31:32+00:00,1174496211551670273,Masih sama dengan KUHP yang sekarang berlaku,aewin86,,indonesia,
529,529,2019-09-19 01:31:12+00:00,1174496129133604865,Bisa bantu share dokumen RUU KUHP nya sehingga publik dapat menilainya secara kritis juga Terima kasih,nicoreza13,,indonesia,
530,530,2019-09-19 01:29:45+00:00,1174495763138666496,farik Gua setuju nih om berpegangan juga terhadap hukum Islam dan yg harus d pahami KUHP tidak mengatur masalah perlindungan anak dan kasus ini juga akn dilakukan peninjauan buat adilin kasus ini Dan masih ada UU perlindungan anak,shawdeckrad,,indonesia,
531,531,2019-09-19 01:25:04+00:00,1174494584748957696,Pemerintah say Gua bilang apa nih gua bikinin RUU KUHP baru biar bisa lu penjarain jd gak sembarang tweet aneh aneh Wkwk,ramcuma4giga,,indonesia,
532,532,2019-09-19 01:22:53+00:00,1174494034439442432,Dah dibilang byk ruu kuhp ini sdh dilakukan sblmnya Ini hnya sprti pengesahan saja Ga ada yg baru,Nababan1986,,indonesia,
537,537,2019-09-19 01:18:09+00:00,1174492841566846976,Hanya dengan 1 UU ITE aja sdh banyak makan korban yang dipenjara padahal cuma urusan medsos apalg kalo RUU KUHP ini yang ngurus mulai dari biji sampe otak diresmikan gue rasa 1000 Rutan dibangun baru juga gak akan cukup,kurawa,,indonesia,
538,538,2019-09-19 01:13:22+00:00,1174491640737566720,Gue yakin yang buat dan bahas RUU KUHP ini hampir dikatakan orang2 partisan mengakomodir kepentingan golongan masing2 Mereka gak mau melihat Indonesia itu adalah negeri dengan keberagaman budaya adat dan sosial yg beda bisa hampir 100,kurawa,,indonesia,
539,539,2019-09-19 01:10:27+00:00,1174490907065774080,Iye bang lebih ngeri RUU KUHP ini drpd revisi uu kpk kmrn Energi pengamat hukum hbs di soal revisi uu kpk sj,Hendi_Andartono,,indonesia,
540,540,2019-09-19 01:05:02+00:00,1174489541123555328,Ooh Sebab siapapun bisa jadi agen patriarki mestinya pada pembahasan UU KUHP ini kita tidak fokus pada so called agen patriarki Berarti kita fokus pada siapa saja wakil kita di DPR yang mengesahkan hal ini Salam takzim,_wildanhp,,indonesia,
541,541,2019-09-19 00:58:01+00:00,1174487775749398528,RUU KUHP bisa dipenjara wkkj,Defree,,indonesia,
542,542,2019-09-19 00:55:48+00:00,1174487219295285248,Yg diatur di KUHP sekarang itu larangan zina bagi yang sudah menikah Ini perluasan makna zina Kira2 begitu maksud pasalnya semoga bs dipahami,nailacoplacha,,indonesia,
543,543,2019-09-19 00:52:59+00:00,1174486509631627264,Revisi KUHP itu sudah sejak lama ketika saya kuliah di thn 80 an sudah dan sedang dibahas Waktu itu santet juga dibahas dosen saya bilang sangat sulit dalam pembuktiannya Barangkali sekarang banyak ahli hukum dan anggota DPR yang jago juga paranormal,hansssolo,,indonesia,
544,544,2019-09-19 00:50:25+00:00,1174485863830441984,Ngawur akut Di KUHP skrg jg jni sdh diatur Anda keblinger,Andri_Law_,,indonesia,
545,545,2019-09-19 00:49:29+00:00,1174485630698442752,KUHP konyol wkwkwk,gerrygarnida,,indonesia,
546,546,2019-09-19 00:47:29+00:00,1174485125788123139,Perempuan ini akan dipenjara dengan dalih menggugurkan kandungan Padahal itu kandungan yg tidak diharapkan Selain mendapat sanksi sosial mereka juga harus menanggung sanksi pidana See RUU KUHP menindas akan disahkan RUU PKS Tidak segera disahkan,hellopuspitaa,,indonesia,
547,547,2019-09-19 00:47:28+00:00,1174485123472867328,UUD 1945 sangat melindungi orang orang terlantar Mereka menjadi milik negara dan nantinya pasti akan dibentuk agar bisa menjalani kehidupan normal kembali Namun RUU KUHP justru ingin menjatuhkan hukuman pada mereka Wow sangat solutif,hellopuspitaa,,indonesia,
548,548,2019-09-19 00:36:22+00:00,1174482327331729409,Muak dgn Anggota DPR sekrg apalg 50 DPR 2019 masih wajah lama UU KPK RUU KUHP RUU PKS UUMD3 DPR lebih mengutamakan kepentingan mereka ketimbang mendengar Aspirasi Rakyat,avatarcs999,,indonesia,
549,549,2019-09-19 00:35:58+00:00,1174482227310149632,milan Nah itu dia harusnya memang disesuaikan dengan UU Kesehatan dan udah diingetin pula sama kawan2 aliansi reformasi KUHP Tapi ya gituuu bebal mereka,nailacoplacha,,indonesia,
550,550,2019-09-19 00:32:20+00:00,1174481314868711425,spt Eh ran uda denger gak mempertontonkan kemesraan didepan publik dapet pasal KUHP Kpk,farinsta,,indonesia,
551,551,2019-09-19 00:26:30+00:00,1174479844408619008,KUHP BANG knp anda malah mengurusi hukumya Bukan bagaimana memotivasinya supaya bangkit lagi Bagaimana menyembuhkan psikisnya,ErErvirochid11,,indonesia,
552,552,2019-09-19 00:26:15+00:00,1174479782324473856,Sebenarnya gmn sih mekanisme membuat dan mengesahkan RUU KUHP Apa emang sperti itu DPR buat RUU nya ga tau mrk dpt dr mana ide2nya terus mendekati di sah kan baru di bilang ke publik Terus pasal2 yang wadaww itu publik punya hak gak sih utk mengubah itu sblm di sahkan,tryingTC,,indonesia,
553,553,2019-09-19 00:22:29+00:00,1174478834663444480,Mundur dong jadi komisaris klo sdh tdk sejalan coba anda pikir dibelakang rezim ini ternyata lebih jahat dari gerombolan orde baru kebebasan berpendapat ditekan kpk dilemahkan RUU KUHP byk yg offside dan msh byk lagi,sincanjki,,indonesia,
554,554,2019-09-19 00:22:20+00:00,1174478796080025602,RUU KUHP malah justru merugikan pihak yang harusnya diuntungkan Sedih Harusnya tetap bisa sejalan dengan UUD 1945 ini malah tidak sejalan dan terkesan dipolitisasi untuk kepentingan pribadi,hellopuspitaa,,indonesia,
555,555,2019-09-19 00:11:16+00:00,1174476009787158529,gw ga peduli lah kalian mau sjw rkuhp aktivis wtf tapi tolong dilihat konteksnya bahwa ada beberapa pasal yg memang di kuhp skrg udah ada dan tidak pernah di JR jg tolong dilihat dr segi akademis dan analisis hukum jgn politik dan sosial makasih,mediocrickey,,indonesia,
556,556,2019-09-19 00:01:49+00:00,1174473633458057216,Tinggal nunggu Revisi KUHP disahkan BeCarefulIndonesia,uumaannn,,indonesia,
557,557,2019-09-18 23:50:12+00:00,1174470708438560768,RUU KUHP yang Berusia 50 Tahun Bakal Disahkan DPR DPR RI dan pemerintah sudah me,galxxs,,indonesia,
558,558,2019-09-18 23:49:21+00:00,1174470495804084224,Ente kenapa tertawa bro oposisi juga setuju sama tuh RUU KUHP jadi sama aja baik di kubu pemerintah maupun kubu oposisi Yang bisa tertawa sekarang hanya golput,mizardaahc,,indonesia,
559,559,2019-09-18 23:40:17+00:00,1174468213142212609,Kok lucu Fakta2 yg loe sebutkan bukan berarti perbuatan itu mnjadi legal Setidaknya anggta dpr lbh baik mreka sdh mengakui perbuatn itu salah via uu kuhp dibanding loe yg masih justifikasi,Andriyan_syahh,,indonesia,
560,560,2019-09-18 23:26:50+00:00,1174464829962080256,CRYING OVER KUHP adalah jalan ninjaku ket wingi asli aku nangis ngejer cok gatau kenapa takut,kekadalan,,indonesia,
561,561,2019-09-18 23:19:54+00:00,1174463086628966401,KUHP kate ngelangkahi UUD Wkwkwk tuman,sur_wib,,indonesia,
562,562,2019-09-18 23:01:14+00:00,1174458388534743041,puji sukur alhamdulillah negara ini butuh uang dgn cara apapun hal ini kalau tdk salah lngat 100 thn yg lalu saya perna berdoa agar RUU KUHP amp UU KPK dikebiri saja atau tdk perlu ada HUKUM namun sukurlah diusia saya yg 67 ini baru Allah SWT mengabulkan doa saya,Jebes_NTB,,indonesia,
563,563,2019-09-18 22:36:26+00:00,1174452147015933953,Itu ngelengkapin KUHP yang ala negeri kincir angin aja dan itu delik aduan,AGBFatria,,indonesia,
564,564,2019-09-18 22:31:32+00:00,1174450914817495040,AS RI Hehe masih enak pakai kuhp belanda ya hal,irwan24tanjung,,indonesia,
565,565,2019-09-18 22:25:19+00:00,1174449349167738881,Tambah satu lagi ruu kuhp yg mau disahkan cacat isinya,laducinggg,,indonesia,
566,566,2019-09-18 21:32:23+00:00,1174436027831701504,azhar Karna Uang Habis Perkara Itulah KUHP,Moro26424364,,indonesia,
567,567,2019-09-18 21:27:24+00:00,1174434774116491266,ZQ RI Kalo udah begini ngga akan disahkan itu RUU PKS Karena tumpang tindih dng KUHP yg baru disahkan,uyaboira,,indonesia,
568,568,2019-09-18 21:25:00+00:00,1174434167385403392,ZQ Segitu detailnya diurus KUHP Giling makin gak nyaman,triefince,,indonesia,
569,569,2019-09-18 19:54:23+00:00,1174411364871229440,Itu dosennya ajah belum tentu bisa ngejelasin KUHP yang baru hahaha,za_ka,,indonesia,
570,570,2019-09-18 18:55:39+00:00,1174396582629822464,Yaudah sih tidur doang kalo nyantet orang rame rame baru bisa dijerat pasal KUHP,mooncreamsicle,,indonesia,
571,571,2019-09-18 18:17:49+00:00,1174387063564619776,iwan kalo ga ada ruu pks pun zina buat yg tidak menikah dan hubungan sesama jenis belum ada yg atur kalo prostitusi ada di kuhp untuk mucikarinya entah psknya sukarela ataupun engga mucikari tetep bisa kejerat hukum untuk psk memang belum ada,badakbuncit,,indonesia,
572,572,2019-09-18 18:10:10+00:00,1174385136848125954,minggat sebelum ditimpuk buku kuhp,wonwocc,,indonesia,
573,573,2019-09-18 18:09:00+00:00,1174384842756116480,Kalau dari kasus Bima Aryo di KUHP yang sekarang kan ada kealpaan suu Yalord utekmu lho rek,childishgambira,,indonesia,
574,574,2019-09-18 18:07:18+00:00,1174384417952808960,Ada dan seharusnya gak dihukum karna dia membela diri sendiri atau orang lain Ada di pasal 48 sama 49 kuhp Tapi terkecuali sebelumnya ada kayak emosi yang belum terselesaikan aku kasih contoh perumpaan deh Contoh si pembegal dan korban sudah kenal terlebih dahulu,exeplicit,,indonesia,
575,575,2019-09-18 18:04:32+00:00,1174383720679137280,Tunda ruu kuhp bang,Opamp308,,indonesia,
576,576,2019-09-18 17:57:32+00:00,1174381957221732352,Makanya dorong pengesahan RUU P KS dan kawal revisi kuhp,insaviii,,indonesia,
577,577,2019-09-18 17:53:21+00:00,1174380903813939200,Ampuuuun Habis ini pimpinan baru semua Makin sedih aja uu kpk kuhp asap semalam chelsea kalah,Macrus_,,indonesia,
578,578,2019-09-18 17:52:14+00:00,1174380626536886273,Jd intinya sifat hukum itu dinamis dr tahun ke tahun pasti ada perubahan hukum jg pasti harus diperbaharui Karena itu Indonesia perlu merevisi KUHP lama Pelaksanaan RKUHP sudah direncanakan sejak tahun 1963 dan faktanya RKUHP tidak pernah disahkan selama kurang lebih 56 thn,kyasalvatore,,indonesia,
579,579,2019-09-18 17:30:05+00:00,1174375049916121088,sani Pendapat awam KUHP jaman ini saat ini membuktikan orang2 pemerintahan DPR maybe jaman dahulu kala 100 tahun silam jauh lebih nasionalis lebih cerdas lebih masuk akal dan berakal sehat dan budi pekerti dan semua yg bisa di terima masyarakat luas drp YANG SEKARANG,Hizkia_Heredion,,indonesia,
580,580,2019-09-18 17:26:41+00:00,1174374192684265472,aldopr wkwkwkwkkwkw enak ya yang kuliahnya abis kuhp baru keluar,lavachocs,,indonesia,
581,581,2019-09-18 17:25:57+00:00,1174374011356078081,Harus baca lagi ini banyak paradigma baru hmm brrt selama ini sia2 dong ya bljr kuhp lama,aldo_aldopr,,indonesia,
582,582,2019-09-18 17:24:47+00:00,1174373715150159873,aldopr aldo nanti ngafalin kuhp lg ya do ahaha,lavachocs,,indonesia,
583,583,2019-09-18 16:52:32+00:00,1174365601646514176,azhar Idenya ya harus BATALkan KUHP nya itu bang Kalau DPR mau,YaldiYakoub,,indonesia,
584,584,2019-09-18 16:49:53+00:00,1174364931883331584,Awas lu ati ati kena uu kuhp zina yang baru,fleureese,,indonesia,
585,585,2019-09-18 16:45:28+00:00,1174363823555264512,gasp Ini kalo ruu kuhp udh di sahin mah ngandang lu bu wkwkw,hhuwaidi_,,indonesia,
586,586,2019-09-18 16:34:40+00:00,1174361106116046848,Kuhp itu kan hukum pidana pidana itu pasti ada aduan gak bisa asal tangkap,yasin_habib,,indonesia,
587,587,2019-09-18 16:33:08+00:00,1174360717442420736,Yg bikin RUU KUHP nya pasti lulusan PAUD,GaulWito,,indonesia,
588,588,2019-09-18 16:26:44+00:00,1174359106376716288,Haha iyee gw gembok sowiii Bur Ntar kena Kuhp lagi wkwk,sheisdini_,,indonesia,
589,589,2019-09-18 16:18:06+00:00,1174356934415147009,Susah kak Kalo pemerintah dan lawmakers nya sama2 punya political will apalagi punya visi yg sama buat bikin KUHP dengan kearifan lokal prosesnya bakal smooth semulus rambut Anggun C Sasmi di iklan pantene,ghinaghaliya,,indonesia,
590,590,2019-09-18 16:14:21+00:00,1174355991602720769,Ahhh lu Moen kagak usah heran itu pasal dukun santet aja masuk kuhp kurang tolol apa coba,sinyo_swana,,indonesia,
591,591,2019-09-18 16:13:53+00:00,1174355874392899584,Iyo cok maringene revisi ruu kuhp,sleeplessfreak_,,indonesia,
592,592,2019-09-18 16:08:30+00:00,1174354518797996032,Tidak ada oposisi dalam melemahkan KPK seluruh partai kompak dalam satu agenda Istana dan Senayan kok ya segendang sepenarian dalam irama yang sebenarnya menyedihkan RUUKPK KUHP dan Pemasyarakatan serentak bersamaan untuk mengebiri pemberantasan,masardys,,indonesia,
593,593,2019-09-18 16:07:48+00:00,1174354341450285056,ahmad1 id Jakarta Yang harusnya di tunda itu RUU KPK dan RUU KUHP,YKurniawandy,,indonesia,
594,594,2019-09-18 16:07:08+00:00,1174354174600826880,Tar kedepannya setelah ruu kuhp ngentats dan beranak kenchang bagian ngomongin kondom dipenjara HAHA,tsukinyem,,indonesia,
595,595,2019-09-18 16:04:42+00:00,1174353564304461830,Terus masalah korupsi jadi pidana biasa ya mon maap dulu kaga keburu revisi kuhp buat masukin korupsi makanya ada uu sendiri,aulohora,,indonesia,
596,596,2019-09-18 15:58:22+00:00,1174351969231626243,E sudah tidak R deng KUHP aja kan ud SAAAHHH,ACinantyaD,,indonesia,
597,597,2019-09-18 15:49:17+00:00,1174349683356909568,KUHP,aderizkyputrii,,indonesia,
598,598,2019-09-18 15:48:18+00:00,1174349435163136000,sebenarnya isinya ga beda jauh sama kuhp tapi lebih di perbesar lingkupnya btw mohon bantuannya untuk mengisi petisi ini ya Baca dan pahami dulu Tandatangani petisi di,elpeufairy,,indonesia,
599,599,2019-09-18 15:32:01+00:00,1174345337605173248,breaking news semua penjual sextoy pidana krn melanggar kuhp,swextdemon,,indonesia,
600,600,2019-09-18 15:26:29+00:00,1174343945695854592,Media rameee banget bahaa UU KPK Yang bahas RUU KUHP yg kontroversi malah bisa dihitung jari,MadeByArm,,indonesia,
601,601,2019-09-18 15:21:31+00:00,1174342697269678080,Saya jg msh krg jelas waktu itu saya bc ada org hukum yg blg harusnya soal aborsi UU Kesehatan masih tetap berlaku krn hukum di Indonesia itu Lex Specialis Tapi pasal aborsi di KUHP yg tanpa pengecualian ini kan lebih baru jgn2 malah nanti putusannya mengikuti KUHP Entah,delia_a,,indonesia,
602,602,2019-09-18 15:20:27+00:00,1174342427533905921,iki puisi Eneste semua gua juga miris ruu kuhp banyak gilanya ruu kpk juga sama ruu pembebasan bersyarayt balik ke tahun 1999 DPr skr kejar setoran demi kepentingan,ChaosnightTjm,,indonesia,
603,603,2019-09-18 15:19:19+00:00,1174342142614917120,Lu melanggar kuhp privasi dan hak asasi kucing,yoseeunc,,indonesia,
604,604,2019-09-18 15:17:44+00:00,1174341744835485697,Yg sesat itu anda bilang kalau penyadapan penyitaan dan penggeledahan itu bukan pro justitia bedakan dulu apa itu KUHAP dan apa itu KUHP hukum formil itu apa hukum materiil itu apa,dhimdiim,,indonesia,
605,605,2019-09-18 15:15:14+00:00,1174341113316032513,Bukan nya sudah diatur dari dulu di dalam KUHP pasal 346 ya Seorang wanita yg sengaja menggugurkan kandungan nya ataupun menyuruh orang lain diancam pidana 4 tahun,DewanggaGiras,,indonesia,
606,606,2019-09-18 15:08:03+00:00,1174339304870440961,RUU KUHP ngawur sih segala hubungan seksual dianggap sebagai zina Sementara pasal 284 KUHP yang masih berlaku skrg zina maknanya sama dengan selingkuh,katria_,,indonesia,
607,607,2019-09-18 15:01:55+00:00,1174337763803451392,Jadi dalam UU Kesehatan yg skrg pun bukan RUU KUHP si korban ini tetap ga bisa aborsi Cuma yg dimasalahkan kan RKUHP bahkan ga ngasi pengecualian sama sekali bukan cuma spesifik ttg korban yg ini,delia_a,,indonesia,
608,608,2019-09-18 14:57:26+00:00,1174336633551765504,Rizki Masalae d santet dadi ueenak yo gak mlebu kitab kuhp tp mlebu kitab 1000mimpi malian,foosha_eastblue,,indonesia,
609,609,2019-09-18 14:54:38+00:00,1174335930624135168,semua kitab kita adalah warisan Belanda asas konkordasi mulai dari KUHP KUHAP KUHPer dan KUHD tentu ada hasrat menginginkan punya kitab sendiri at least menambah isi buku tapi tentu dengan tidak membuat aturan yang konyol bukan,olifeoktaviap,,indonesia,
610,610,2019-09-18 14:54:20+00:00,1174335853620953093,Ada di dalam KUHP Pasal 1 ayat 1 Tiada suatu perbuatan dapat di pidana kecuali atas kekuatan aturan pidana dalam perundang undangan yang telah ada sebelum perbuatan dilakukan Pasal 35 ayat 1 Hak hak terpidana yang dengan putusan hakim dapat dicabut,Ary5Prasetyo,,indonesia,
611,611,2019-09-18 14:53:52+00:00,1174335738613129216,Mungkin disuruh masturbasi aja biar ga kena ruu kuhp,anewbennybenno,,indonesia,
612,612,2019-09-18 14:53:22+00:00,1174335612045807617,Intinya revisi KUHP ini banyak banget yang bermasalah pasal pasal yang biasanya jadi permasalahan pendukung Jokowi juga lolos,Chicoathalla,,indonesia,
613,613,2019-09-18 14:46:35+00:00,1174333903634456576,lagi merevisi UU KUHP,ahlakpowerbank,,indonesia,
614,614,2019-09-18 14:41:48+00:00,1174332699529531395,Hukuman tergantung kuhp dan hakim,TheArieAir,,indonesia,
615,615,2019-09-18 14:40:46+00:00,1174332441374314496,Pandangan gw soal RUU KUHP part 2 final TolakRUUKUHP,sadiqadhetyo,,indonesia,
616,616,2019-09-18 14:39:32+00:00,1174332129729056768,3 Revisi Undang Undang KPK KUHP dan Pemasyarakatan serentak bersamaan untuk mengebiri pemberantasan MataNajwaKiamatPemberantasanKorupsi,MataNajwa,,indonesia,
617,617,2019-09-18 14:35:40+00:00,1174331158017929217,Penyidikan dan penyelidikan itu namanya hukum acara mas dasarnya KUHAP bukan KUHP KUHP itu hukum materiil UU KPK itu sifat lex specialis derogat lex generalis dia punya hukum acara sendiri dlm UU yg baru itu kpk sbg lembaga pemerintah amp pegawainya ASN bkn independen spt skrg,dhimdiim,,indonesia,
618,618,2019-09-18 14:32:43+00:00,1174330413797396480,UU KPK independen Perkara dlm proses penyidik jg independen bekerja dasarnya KUHP 1500 lbh pegawai KPK bukan hanya penyidik Staf administrasi yg ditekan apanya Kalau ada masalah penekanan penyidik mestinya udah tjd dr dulu penyidik amp penuntut KPK dr Polri amp kejaksaan,__MV_llestari__,,indonesia,
619,619,2019-09-18 14:31:18+00:00,1174330058556620801,Yang mana nih RUU KUHP atau Imam Nahrowi,anggaalbary,,indonesia,
620,620,2019-09-18 14:30:13+00:00,1174329785440276480,Tapi sisi positif RUU KUHP ini kita bisa menjarain pelakor yang kita semua sepakat benci sih heh,FIS_FI,,indonesia,
621,621,2019-09-18 14:30:05+00:00,1174329751571288065,Kemudian ada pasal yang mempidana kelompok marjinal seperti pengamen tunawisma dan pengemis Dalam Pasal 505 KUHP gelandangan diancam hukuman kurungan penjara tiga bulan Padahal seharusnya kelompok terpinggirkan seperti mereka dipelihara oleh negara sesuai dengan UUD 1945,mediakita_kpppa,,indonesia,
622,622,2019-09-18 14:28:46+00:00,1174329418874884096,atas dasar hukum yang memang sudah mengatur itu lah yang ngebuat gue merasa biasa aja gatau salahnya dimana karna gue sangat berpegang terhadap isi pasal dari KUHP trus kenapa orang orang baru heboh nya sekarang ya hahaha entahlah cmiiw,olifeoktaviap,,indonesia,
623,623,2019-09-18 14:27:12+00:00,1174329026606878720,kuhp ghaib ini,ensiklofedi,,indonesia,
