ID,,Datetime,Tweet Id,Text,Username,Length,Label,Lang
226,586,2022-12-11 05:28:11+00:00,1601811058972581888,@uradn tumpas ahli klenik dgn KUHP 2022🤸,mbhfur,41,,
227,938,2022-12-10 08:46:59+00:00,1601498701515853824,@PRFMnews UU KHUP naon min??? KUHP mereun,pamanbetmen,41,,
228,1418,2022-12-09 06:46:25+00:00,1601105972805541888,@Dennysiregar7 KUHP apa kabar bang DeSi??,Exsant18,41,,
229,1630,2022-12-09 02:11:05+00:00,1601036682266312705,@detikcom KUHP baru membunuh turisme nih.,nur7uned,41,,
230,1761,2022-12-08 20:18:13+00:00,1600947880336187393,@AndiSinulingga Apa isi KUHP baru ini ya?,DadeLaAnesh,41,,
231,1963,2022-12-08 11:26:39+00:00,1600814105434411009,@Sam_Ardi Apa opini belio soal KUHP baru?,agenmossad,41,,
232,2062,2022-12-08 07:59:23+00:00,1600761945023315969,@DwiKilaw dukung KUHP lindungi masyarakat,nonie_mis,41,,
233,2149,2022-12-08 06:27:25+00:00,1600738803253026817,@botolvodka Kena KUHP baru loh tiati wkwk,reiykjavik,41,,
234,3042,2022-12-07 08:09:39+00:00,1600402141122031617,@manusiabisaya KUHP wujud reformasi hukum,laras_mis,41,,
235,4453,2022-12-06 02:16:39+00:00,1599950918212284416,@CNNIndonesia KUHP sebelumnya juga begitu,sofyanyus94,41,,
236,279,2022-12-12 02:38:06+00:00,1602130643286380544,@detikcom Untung kuhp baru belum berlaku👀,marimozolo,42,,
237,1089,2022-12-09 23:08:45+00:00,1601353183787638784,"@panditfootball ""KUHP udh terbit tuh boss""",Ardhi_addhi,42,,
238,1136,2022-12-09 15:26:53+00:00,1601236950769623040,@CNNIndonesia Astagfirullah bisa kena KUHP,Sorong16,42,,
239,1171,2022-12-09 13:32:48+00:00,1601208241824092166,@shichijen Ditangkep ini melanggar UU KUHP,kafka_____,42,,
240,1600,2022-12-09 02:34:20+00:00,1601042531868762112,@tanyarlfes Tiati dikejer ruu kuhp terbaru,anaksungsang,42,,
241,1879,2022-12-08 13:49:33+00:00,1600850068705157120,@MataNajwa KUHP = Kasih Uang Habis Perkara,NKRI_pinoy,42,,
242,1925,2022-12-08 12:43:18+00:00,1600833398783631361,@dhiyaulhaqazam Antum mau kena pasal kuhp?,yahyakhaIid,42,,
243,2076,2022-12-08 07:48:59+00:00,1600759330307178498,"@txtdrberseragam ingat ruu kuhp,sekian🙏🏻",Imalzeldi,42,,
244,2100,2022-12-08 07:22:00+00:00,1600752537275334656,@pikiran_rakyat Hebat ya turis tau KUHP 🤣,Ivanthery,42,,
245,2136,2022-12-08 06:46:48+00:00,1600743680327168000,"@Sam_Ardi Bikin space mas, bahas KUHP baru",azdipm,42,,
246,2600,2022-12-07 15:04:40+00:00,1600506586229010432,@yusuf_dumdum Teroris ngurusin KUHP ? hmmm,anggashofwan8,42,,
247,2801,2022-12-07 11:39:26+00:00,1600454938349666306,"@dd14n @txtdrorangsusah Hahahaha
KUHP baru",syaif38,42,,
248,2853,2022-12-07 10:40:47+00:00,1600440176223715328,@Dennysiregar7 Bahas KUHP donk bang DESI “,Exsant18,42,,
249,2933,2022-12-07 09:31:52+00:00,1600422833594986496,@YUUNHYE0NG Terus kenala sama kuhp itu yun,cottoncandiys,42,,
250,3015,2022-12-07 08:28:08+00:00,1600406796023132161,@CNNIndonesia Pengalihan isu ruu kuhp 🤢🤢,pelantpparty,42,,
251,3055,2022-12-07 07:58:26+00:00,1600399319479496704,@MarahIchsan gunakan KUHP yg baru dong...!,JackLesmana7,42,,
252,3205,2022-12-07 06:17:22+00:00,1600373886260244480,@semangkasegar Gara2 bom di bandung + KUHP,GodikaGo,42,,
253,3282,2022-12-07 05:02:51+00:00,1600355134176837632,@Ndons_Back KUHP baru mulai mencari mangsa,PakDheGondrong,42,,
254,3360,2022-12-07 04:03:14+00:00,1600340129184641024,@Askrlfess ya emang KUHP itu Criminal code,dmy_______,42,,
255,3369,2022-12-07 03:57:08+00:00,1600338594602024965,@bangZhack86 KUHP protesnta harus ke sini?,Blasttotheair,42,,
256,3440,2022-12-07 03:11:32+00:00,1600327118834917376,@theycallme_stev @txtdrberseragam KUHP????,komandan_katak,42,,
257,3778,2022-12-06 13:48:40+00:00,1600125072995364866,@VIVAcoid Wah iso keno pasal kuhp anyar ki,jarenesopokui,42,,
258,4296,2022-12-06 07:42:45+00:00,1600032983792381953,@jjaehm sdh terbiasa dengan kuhp belanda😔,98jwrld,42,,
259,726,2022-12-10 22:14:26+00:00,1601701902148046848,@icblues wkt itu belum ada kuhp yg baru kak,AnimindoNet,43,,
260,1096,2022-12-09 22:09:39+00:00,1601338312127840256,@1R3N91 @RamliRizal Kuhp berlaku tahun 2024,Darman69991418,43,,
261,1154,2022-12-09 14:23:45+00:00,1601221063861379072,@suucciii @akarkangkung_ @infotwitwor_ KUHP,donipohan7,43,,
262,1921,2022-12-08 12:51:03+00:00,1600835345188155395,@rlgxg pacar mu patuh KUHP yang baru kali🙈,tzayangku,43,,
263,2049,2022-12-08 08:26:47+00:00,1600768844335050752,@detikcom Sya setuju dg pasal zina dlm kuhp,RedSemvack,43,,
264,2141,2022-12-08 06:40:55+00:00,1600742197980467200,"Halo polisi, ini ada yg melanggar KUHP 2022",RAKemal,43,,
265,2165,2022-12-08 06:06:14+00:00,1600733472012005377,@detikcom apakah ada hubungannya sama KUHP?,Gungkrisna12,43,,
266,2207,2022-12-08 05:19:16+00:00,1600721654019403776,@Sunrise010170 Eue sextoy kena KUHP nda ya?,DiabloJkt,43,,
267,2989,2022-12-07 08:43:35+00:00,1600410683149275136,"@wafiwachmen bahas KUHP bang, agendain dong",uqyanziie,43,,
268,3116,2022-12-07 07:25:10+00:00,1600390948579463168,@IndiHomeJBN kuhp banyak yang meresahkan ya,troshe_,43,,
269,3444,2022-12-07 03:04:47+00:00,1600325419999596544,@CNNIndonesia Stlh adanya penolakan KUHP 🙄,Sejulfica1,43,,
270,3493,2022-12-07 02:09:07+00:00,1600311410889617409,@UGM_FESS hati2 ada kuhp yg ngatur gini loh,eellmmooow,43,,
271,3497,2022-12-07 02:07:35+00:00,1600311025269886977,"Soal KUHP baru, kok lupa mau nanya apaan 🤣",BurnYaga,43,,
272,266,2022-12-12 03:49:31+00:00,1602148616650752000,@geloraco mau komen asjdjgh takut pasal kuhp,edistp_,44,,
273,1193,2022-12-09 13:04:49+00:00,1601201201126998017,@Aplgze @A_FionyJKT48 Inget UU KUHP ya kawan,BagusSa99280055,44,,
274,1759,2022-12-08 21:25:46+00:00,1600964881510854656,@detikcom Kena pasal KUHP terbaru nggak pak?,BagusPriy,44,,
275,2232,2022-12-08 04:36:08+00:00,1600710796266176515,@sadzikri_ gokil lgsg di test drive KUHP nya,azmistuff,44,,
276,2237,2022-12-08 04:33:13+00:00,1600710062754131969,"@MprAldo Hati-2. KUHP baru udah berlaku, bro",BonnMasinambouw,44,,
277,2508,2022-12-07 22:02:59+00:00,1600611859924590592,@alisyarief Kuhp kompeni melindungi penguasa,joe_anno,44,,
278,2696,2022-12-07 13:19:31+00:00,1600480124347899907,@ajiehatadji Bikin KUHP mahal soalnya Pak 😂,UcilPitbull,44,,
279,2775,2022-12-07 12:15:45+00:00,1600464074261024768,@mazzini_gsp Pengen lolos pake pasal 49 kuhp,Sabduull,44,,
280,3107,2022-12-07 07:30:50+00:00,1600392372176572419,@CNNIndonesia Ngerti gitu KUHP terorisnya ??,yanaja095,44,,
281,3362,2022-12-07 04:00:11+00:00,1600339360817516544,"@yusuf_dumdum Trmksih, KUHP harus ditolak !!",PengunaLama,44,,
282,3563,2022-12-06 23:59:50+00:00,1600278876051374080,@oishiisoda hati hati cok kuhp udh sah😭🙏🏻,cotagecores,44,,
283,3638,2022-12-06 19:17:20+00:00,1600207781243813888,@PolJokesID KUHP? Kasih Uang Habis Perkara??,irvansamuel1,44,,
284,3731,2022-12-06 14:57:13+00:00,1600142324050563072,@xndrgltm Kurang Uang Hubungi Pengacara KUHP,timotiuspatrick,44,,
285,4106,2022-12-06 09:11:34+00:00,1600055338102726656,@CempakaNews Pengesahan Kuhp penting bgt loh,SectorNine6,44,,
286,4314,2022-12-06 06:57:22+00:00,1600021565160443904,@TxtdariHI Kasihan anak hukum beli KUHP baru,nayangietokki,44,,
287,447,2022-12-11 10:52:57+00:00,1601892787913297921,"@tempodotco Coba tanya loly, KUHP buat siapa?",WariorXman,45,,
288,1164,2022-12-09 13:44:21+00:00,1601211148418027520,@CNNIndonesia Lah terus kenapa KUHP disahkan?,PitalokaGhania,45,,
289,1315,2022-12-09 10:07:52+00:00,1601156667064078337,"@munyer_id Gila, KUHP emang sangar, tiati wes",jaek_wakwaw,45,,
290,1317,2022-12-09 10:05:22+00:00,1601156038803460097,@deviledsaint ruu kuhp disahkan to replace uu,246xin,45,,
291,1518,2022-12-09 04:05:17+00:00,1601065421620547584,@ataupah_frenky Selamat datang KUHP baru 👍🏻,fenyanastasia96,45,,
292,1523,2022-12-09 04:04:33+00:00,1601065237603831811,@ataupah_frenky Selamat datang KUHP baru 👍🏻,fenyanastasia96,45,,
293,2068,2022-12-08 07:51:37+00:00,1600759991878971392,@ataupah_frenky Selamat datang KUHP baru 👍🏻,fenyanastasia96,45,,
294,2089,2022-12-08 07:46:42+00:00,1600758752994791424,@ataupah_frenky Selamat datang KUHP baru 👍🏻,fenyanastasia96,45,,
295,2290,2022-12-08 03:19:54+00:00,1600691612467593216,@Reesty_Cayah Menutupi isi KUHP yg bermasalah,donjuan737,45,,
296,2315,2022-12-08 02:40:42+00:00,1600681745934061568,@rayestu Ini bisa kena KUHP baru ga nih? Kwkw,farhan_fevrier,45,,
297,2577,2022-12-07 15:41:56+00:00,1600515962335551489,@Askrlfess criminal code tu artinya kuhp nder,odejile,45,,
298,2677,2022-12-07 13:37:54+00:00,1600484748916592641,@yoitsurboi_ Km tak laporin ruu kuhp loh cing,yhagatauuu,45,,
299,3062,2022-12-07 07:54:10+00:00,1600398246077423618,@menghanyurkan Boleh share link kuhp yg baru?,Monicasaidso,45,,
300,171,2022-12-12 08:32:47+00:00,1602219904895180803,@SofiaAnanta2 KUHP untuk melindungi masyarakat,AuliaAzzahrah06,46,,
301,173,2022-12-12 08:29:36+00:00,1602219104072794112,@SofiaAnanta2 KUHP berkeadilan bagi masyarakat,AuliaAzzahrah06,46,,
302,927,2022-12-10 09:23:47+00:00,1601507961398255616,@msaid_didu Penguasa bisa buat KUHP sendirian?,FarhanAtjeh,46,,
303,1293,2022-12-09 10:54:36+00:00,1601168430802956288,"@dwayaza Ga bisa bund, harus di bahas RUU KUHP",Ifdal10,46,,
304,1826,2022-12-08 15:03:10+00:00,1600868594652680192,"@prof_qiqi ikutt, tp bukan nya udh jd kuhp kan",aizetc,46,,
305,2028,2022-12-08 09:23:55+00:00,1600783221780021249,@detikcom tertawalah sebelum di kuhp😂😂😂😂😂,candihambalang,46,,
306,2366,2022-12-08 01:34:33+00:00,1600665099798482945,@mardigu024 Berarti seneng pakai KUHP penjajah,amaq_alang,46,,
307,2601,2022-12-07 15:04:00+00:00,1600506417932554240,@yusuf_dumdum Telah diwakilkan sbg protes kuhp,PengunaLama,46,,
308,2819,2022-12-07 11:20:13+00:00,1600450099137871873,@tvOneNews Padahal di kuhp zina bisa dipenjara,hasanjufri,46,,
309,2851,2022-12-07 10:41:55+00:00,1600440460102627328,@herbzblatt Kayak kenapa ngesahin kuhp yg baru,alydachandr,46,,
310,2882,2022-12-07 10:11:46+00:00,1600432873643081729,"lu bahas UU apa, pegangnya KUHP aja udah aneh.",straykizeu,46,,
311,3428,2022-12-07 03:19:42+00:00,1600329175143157760,@Sam_Ardi yah buyar dong udah ilmu kuhp gue 🥲,sekawabumi,46,,
312,3521,2022-12-07 01:41:53+00:00,1600304557258833921,@kemalpalevi knp dgn kuhp baru?serius nanya om,frankysitio,46,,
313,3660,2022-12-06 17:09:20+00:00,1600175572302565376,@TxtdariHI KUHP lama juga sudah ada sebener e.,masbangsat,46,,
314,3959,2022-12-06 11:06:55+00:00,1600084364712628224,@jokoanwar Bakal kena ga tuh di kuhp yg baru ?,JoPermadi,46,,
315,40,2022-12-12 17:06:23+00:00,1602349153824124929,@kemkominfo melakukan sosialisasi KUHP di Batam,Banyu2703,47,,
316,41,2022-12-12 17:05:18+00:00,1602348881265582080,@kemkominfo melakukan sosialisasi KUHP di Batam,abadi2703,47,,
317,1014,2022-12-10 03:10:39+00:00,1601414059420954624,@yangmi3prnew KUHP masih banyak warisan belanda,Sa1Santoso,47,,
318,1227,2022-12-09 12:03:38+00:00,1601185802297708545,@jogjamnfs Masih ngawal KUHP direvisi lagi nder,shenowman,47,,
319,1290,2022-12-09 10:59:23+00:00,1601169631154434048,@hidemehyde @UGM_FESS @taqoiyaki TOLAK UU KUHP!,devinbindevin,47,,
320,1305,2022-12-09 10:26:34+00:00,1601161373752250368,@ngurahsaka Pantes pemerintah bikin RUU KUHP 😂,Lurrrah,47,,
321,1533,2022-12-09 03:57:21+00:00,1601063426025213952,@alisyarief Persiapan kalau ada gugatan UU KUHP,MelasAgus1,47,,
322,2509,2022-12-07 21:58:21+00:00,1600610692356542464,@republikaonline Ada sih teroris peduli KUHP???,Ach_Faizal,47,,
323,2562,2022-12-07 16:23:08+00:00,1600526332274020352,@mardigu024 Lalu apa gunanya KUHP selama ini ??,ari_plajoe,47,,
324,2685,2022-12-07 13:24:08+00:00,1600481285281296385,"@OposisiCerdas oh gitu, penolak kuhp = telolis?",salehkomarudin,47,,
325,3093,2022-12-07 07:35:37+00:00,1600393576751321088,Ketentuan dalam UU KUHP https://t.co/5UiEp7ytaY,adepedia,47,,
326,3106,2022-12-07 07:31:07+00:00,1600392444021202944,@detikcom Apa hubungannya yaaa kuhp dg teroris?,Jokotol7,47,,
327,3170,2022-12-07 06:41:55+00:00,1600380065782431744,@AbeyMerah @mhd_arisashari @andikamalreza *KUHP,arypmbd,47,,
328,3296,2022-12-07 04:56:14+00:00,1600353468866527232,"Objek kedua KUHP baru :
https://t.co/orEgLcW0Fc",ekky1995,47,,
329,4252,2022-12-06 08:04:32+00:00,1600038466544246784,@imanlagi KUHP baru disahkan sama goto arb lagi,__stywn,47,,
330,268,2022-12-12 03:39:33+00:00,1602146109803352066,@sevenstargazer WKWKWKWKWKWKW awas kuhp baru kak,hopanacea,48,,
331,1298,2022-12-09 10:45:33+00:00,1601166150728941568,@fullmoonfolks Tanggapan Astu soal KUHP gmn deh?,theIawless,48,,
332,1326,2022-12-09 09:52:34+00:00,1601152818164793344,@tanyakanrl Kalo di indo udah kena KUHP nih wkwk,imyourwestt,48,,
333,1825,2022-12-08 15:04:34+00:00,1600868948400287744,@Askrlfess Kuhp isinya diluar nalar semua anjeng,reegginnn,48,,
334,1886,2022-12-08 13:33:32+00:00,1600846037450510337,@salazarlisterin Mau lu apain cuk hati hati KUHP,NURILMANAZIS,48,,
335,2166,2022-12-08 06:02:04+00:00,1600732422428991489,@RamliRizal Alhamdulilah keren nih KUHP mantap👍,suuun_____,48,,
336,2278,2022-12-08 03:37:26+00:00,1600696025043587072,@pakaipeci itu pelaku apa tau kepanjangan KUHP??,myrazra,48,,
337,2429,2022-12-08 00:28:13+00:00,1600648405235425280,@KeeperSabbath @nathanaeldotid Dukung kuhp bang?,amir_alpan,48,,
338,2726,2022-12-07 13:02:24+00:00,1600475814575083521,@forthe_vip @nanasT_T Kuhp baru udh disahkan dan,Epo_pas,48,,
339,2800,2022-12-07 11:40:48+00:00,1600455280084455424,@RizalAchmad28 @crotviral pasal kuhp ra iki ndan,mhmad_bgs,48,,
340,2936,2022-12-07 09:30:54+00:00,1600422590073704448,@mediaindonesia Pengalihan isu. Kawal terus KUHP,sapibertelor___,48,,
341,3187,2022-12-07 06:31:40+00:00,1600377485656731648,@6undul0h ati2x ntar kena KUHP yg baru y........,up_pray,48,,
342,66,2022-12-12 14:23:33+00:00,1602308176132853760,@mcaeltony @e100ss Emang udah baca KUHP yang baru,RiderZx25r,49,,
343,427,2022-12-11 12:13:12+00:00,1601912985853001728,@DivHumas_Polri Yang komen pada gak takut KUHP 🤣,aktualkosong,49,,
344,860,2022-12-10 12:24:21+00:00,1601553405369253888,@roro_wahyuni Kumpul seni halal menurut KUHP baru,yaTegak,49,,
345,961,2022-12-10 06:17:12+00:00,1601461008647614465,@Jatosint Pi unik jg sih ada Tero ngurusi KUHP 😎,PineksoRoyi1,49,,
346,1391,2022-12-09 07:38:45+00:00,1601119141611868161,@ice_is_icy @sagasura @Askrlfess itu KUHP terbaru,starrywa,49,,
347,1446,2022-12-09 06:07:09+00:00,1601096088349708288,@TxtdariHI kayaknya ada yg lebih besar dri kuhp..,SyalmanFaris,49,,
348,1501,2022-12-09 04:30:45+00:00,1601071832492560384,@anju0gerald @alharkan__ Gamau iri ntar kena kuhp,farhanmhmd___,49,,
349,2140,2022-12-08 06:42:13+00:00,1600742526042136577,@meddyDLuffy @txtdrberseragam KUHP bukan UUD bang,f_spacenerds,49,,
350,2310,2022-12-08 02:55:55+00:00,1600685579007537153,@TirtoID brati kuhp yg baru menyebabkan keonaran?,Fajar66191,49,,
351,2419,2022-12-08 00:49:23+00:00,1600653734220288000,@SeputarTetangga Uji coba KUHP baru bisa nih 🤭🤭,rndngrh_,49,,
352,2730,2022-12-07 12:58:14+00:00,1600474768297205760,@Miduk17 Sejak kapan ISIS peduli UU KUHP lawak...,menakdobol,49,,
353,2832,2022-12-07 11:06:57+00:00,1600446760962621440,@CNNIndonesia Wekekekekek...tero peduli KUHP 😁😎,PineksoRoyi1,49,,
354,3031,2022-12-07 08:18:25+00:00,1600404350102536192,@andikamalreza Dukung kuhp buatan indonesia? 💀💀,feodalladoef,49,,
355,3127,2022-12-07 07:16:58+00:00,1600388885523369984,@NarasiNewsroom framing baru. kritisi KUHP = ISIS,LIKU_doto,49,,
356,3257,2022-12-07 05:24:13+00:00,1600360510553083904,@pn7l7h mau diartikan yg nolak KUHP = Teroris? 🤔,bolone_naruto,49,,
357,3311,2022-12-07 04:44:28+00:00,1600350504923856896,Baca KUHP baru dulu ah biar tambah absurd ni hari,bebebebelbb,49,,
358,3400,2022-12-07 03:37:40+00:00,1600333697383026688,@15characterrs @tanyakanrl isunya sih karena kuhp,coqruine,49,,
359,3572,2022-12-06 23:39:30+00:00,1600273760254164993,@OposisiCerdas Saya yakin baca aja nggak tuh KUHP,T_jail,49,,
360,3751,2022-12-06 14:27:58+00:00,1600134959955517440,@Syarman59 263 - 264 kuhp https://t.co/mmEGcknRKe,tentang_logika,49,,
361,3989,2022-12-06 10:41:00+00:00,1600077842477633536,"@blank0429 KUHP tidak berlaku surut.. 
😂😂😂😂😂",jakapujakesuma1,49,,
362,4094,2022-12-06 09:23:54+00:00,1600058438385799168,"@coffebit @fajartujuhbelas ora ngebuzz kuhp, bit?",shall0wlittleb,49,,
363,4431,2022-12-06 04:45:30+00:00,1599988380607340544,"nyang keberatan KUHP baru, bisa geruduk gedung MK",armerotation,49,,
364,544,2022-12-11 07:27:24+00:00,1601841062586482692,"@candrakepri Double kik, Pake KuHP yang baru bang.",Leobatam2022,50,,
365,1082,2022-12-09 23:35:02+00:00,1601359797735297025,@detikcom KUHP blm ada sosialisasi sdh pada komen.,Mbahe26486819,50,,
366,1444,2022-12-09 06:09:24+00:00,1601096654899544065,"@TeddGus Mau ketawa, Emangnya LU  ,ngerti kuhp....",dady_tri,50,,
367,1545,2022-12-09 03:37:55+00:00,1601058536154628097,"Bonus foto HPKU
Bukan KUHP https://t.co/zbBAiELBVL",dexglenniza,50,,
368,1575,2022-12-09 03:04:11+00:00,1601050045633417216,@tanyarlfes Sendernya sedang protes KUHP yang baru,iniinainuin,50,,
369,1650,2022-12-09 01:56:19+00:00,1601032967765180416,@Askrlfess sepertinya yg bikin kuhp ini korupsi 😅,frizianty,50,,
370,1712,2022-12-08 23:50:24+00:00,1601001280025264128,"@sepmitabepis astopiloh, nanti kena kuhp yang baru",txtbpn,50,,
371,1729,2022-12-08 23:14:14+00:00,1600992175055335424,@_4mareguzel Tetap fokus &amp; kawal KUHP di DPR☝️,e6acb0a4004e4a2,50,,
372,2104,2022-12-08 07:16:40+00:00,1600751197723688960,@CNNIndonesia Indonesia sah kan kuhp gaya kerajaan,TotokSSH,50,,
373,2309,2022-12-08 02:57:07+00:00,1600685877499682816,@wtermelonsgar_ kalah dah tebelnya uu kuhp hahahah,jaeyeollay,50,,
374,2467,2022-12-07 23:25:19+00:00,1600632578821611520,@MataNajwa @YuliPur65112613 KUHP warisan kolonial.,ibsir2018,50,,
375,2510,2022-12-07 21:51:53+00:00,1600609064345432064,@BlueHooligan___ Teroris beunta KUHP oge gening 😂,miftahudin____,50,,
376,2973,2022-12-07 08:57:25+00:00,1600414163255185408,@tanyakanrl Knpa bukunya KUHP 😠 gue dah buka buku,papiculowoah,50,,
377,3167,2022-12-07 06:44:18+00:00,1600380663638953989,@renegades022 @mohmahfudmd kombinasi ITE n KUHP 😂,mmt88_,50,,
378,3366,2022-12-07 03:57:22+00:00,1600338653519441921,@Askrlfess Criminal code disitu maksduny kuhp kali,jaeminfairy_,50,,
379,3378,2022-12-07 03:53:59+00:00,1600337801224269824,@RagilSemar ada kejadian pengalihan isu KUHP baru?,Blasttotheair,50,,
380,3445,2022-12-07 03:02:42+00:00,1600324898227822592,"@kozirama Anti KUHP baru = teroris, gitu ya kira2.",ifanismail,50,,
381,3770,2022-12-06 13:52:42+00:00,1600126086553440256,@SangInsanMuda @taqoooot abis KUHP disahin ga sih?,macumaa,50,,
382,4074,2022-12-06 09:35:45+00:00,1600061423098376192,@CNNIndonesia Berarti KUHP ini di jalan yang benar,PaulusWijaya007,50,,
383,409,2022-12-11 15:03:08+00:00,1601955752159358978,@warpopski @piyopikavet melek KUHP keknya bang kiem,daotsss,51,,
384,1140,2022-12-09 15:08:43+00:00,1601232379888406528,"@unsrifess Nanyo Cak ini di base, awas keno KUHP 🤣",PriscilaJane24,51,,
385,1295,2022-12-09 10:52:31+00:00,1601167903361241089,"@alisyarief KUHP yg baru gmn, Berlaku untuk itu ga?",maulanaruju,51,,
386,1790,2022-12-08 16:14:36+00:00,1600886571854536706,@scorpiohiyahiya ini masih ttg kuhp? apa beda lagi?,vetubii_,51,,
387,2075,2022-12-08 07:49:40+00:00,1600759500449148928,@wayangMebel @detektive88 Ati² dgn KUHP baru sis...,NovitaS08789871,51,,
388,2209,2022-12-08 05:18:51+00:00,1600721547714768896,@CNNIndonesia Yg membakar tidak suka dgn UU KUHP :),bembenk_jambi,51,,
389,2385,2022-12-08 01:13:18+00:00,1600659752115384320,@Bagaskrmn Pasal KUHP : “Keluar Uang Habis Perkara”,androadhita,51,,
390,2871,2022-12-07 10:23:15+00:00,1600435765854408706,@txtdrpemerintah Mau komen takut kena KUHP.. 😭😭😭,izacmeowton,51,,
391,2985,2022-12-07 08:44:31+00:00,1600410918403260417,"@republikaonline KUHP ( Kasih Uang,  Habis Perkara)",LemurBegu,51,,
392,3113,2022-12-07 07:26:36+00:00,1600391308203655168,@Puthutea ini pasti pengalihan isu KUHP yang baru ~,Nippip__,51,,
393,3235,2022-12-07 05:36:43+00:00,1600363654150774785,@Askrlfess KUHP kl di inggris-in criminal code nder,miawnday,51,,
394,3650,2022-12-06 17:50:13+00:00,1600185858509836288,@archeaventuree KUHP lagi ini yang barusan diketok?,deva_iqbal,51,,
395,3861,2022-12-06 12:28:42+00:00,1600104946510475264,@strike_bravo_b hubungannya chindo dengan KUHP apa?,gara_nam,51,,
396,4362,2022-12-06 06:13:43+00:00,1600010580546359297,@cania_citta KUHP ini berlakunya thn 2025 ya Mbak ?,ArisKowi,51,,
397,111,2022-12-12 12:04:11+00:00,1602273106005225472,@CNNIndonesia Mungkin ini alasan kuhp baru muncul 🤣,huh_hah_seuhah,52,,
398,346,2022-12-11 20:00:49+00:00,1602030666371452928,@jaek_wakwaw kamu itu loh tiduro. kuhp wes sah yo an,selamatssore,52,,
399,940,2022-12-10 08:34:44+00:00,1601495618136178688,"@detikcom Di Konoha Masih Ribut KUHP ,Miris Emang 😑",YodhaIrawan,52,,
400,1069,2022-12-10 00:34:08+00:00,1601374670833741824,"@CNNIndonesia waduh pro teroris ini, anti KUHP baru.",KangTaufiqNew1,52,,
401,1202,2022-12-09 12:49:10+00:00,1601197263128526850,@ObiWan_Catnobi Obi inget KUHP baru duresmiin 😂😂😂,kifli127,52,,
402,1871,2022-12-08 14:00:19+00:00,1600852780000083970,@IRENExTTA EH INI GUE MAU BAHAS KUHP ITU TADI WKWKWK,REMASxXY,52,,
403,2428,2022-12-08 00:33:26+00:00,1600649719277314048,@AliNgabalinNew KUHP untuk ngebungkam rakyatnya...!!,myrazra,52,,
404,2430,2022-12-08 00:24:23+00:00,1600647443883827200,@KontraS Selamat tinggal KUHP warisan Belanda.......,arifnajih2,52,,
405,2909,2022-12-07 09:53:43+00:00,1600428330255527939,"@tvOneNews Sejak kapan teroris peduli sms KUHP,wkwkw",8mediatech,52,,
